x_odometry,y_odometry,x_vision,y_vision,x_efference,y_efference
0.0878315029712156,0.624074919307247,0.06094609,0.78524223,0.0856696027935756,0.691888217078711
0.0883522648061563,0.624539529121741,0.06094609,0.78524223,0.0862739075766655,0.692371660918085
0.0888814124272379,0.624994589199232,0.06094609,0.78524223,0.086883141074526,0.69284881169819
0.0894008353128498,0.625463420115501,0.06399339,0.78524223,0.0875009760312438,0.693314799875561
0.0898860884794748,0.625976312580774,0.06399339,0.78524223,0.0881224837320482,0.693775918509466
0.0903380632751731,0.626534058500842,0.06399339,0.78867126,0.0887403186887659,0.694241906686837
0.0907771939537481,0.627114939466405,0.06399339,0.78867126,0.0893581536454837,0.694707894864208
0.0912202375326065,0.627696920557437,0.0670407,0.78867126,0.0899844629853582,0.695162396779246
0.0916762104433937,0.62826068304379,0.0670407,0.78867126,0.0906188764451619,0.695605554223841
0.0921730989988355,0.62876398204608,0.0670407,0.78867126,0.0912532899049656,0.696048711668435
0.0927656695974509,0.62917424315826,0.0670407,0.7921003,0.0918844008839102,0.696496596864607
0.0934753591020831,0.629479209186673,0.0670407,0.7921003,0.0925155118628549,0.696944482060779
0.0942541301771648,0.629703024647468,0.0670407,0.7921003,0.093154570965394,0.697380723896984
0.0950705263617984,0.629904769463004,0.070088,0.7921003,0.0938015781915277,0.697805322373224
0.095923932882501,0.630116997349026,0.070088,0.7921003,0.0944485854176614,0.698229920849464
0.0967684752780583,0.630366462645718,0.070088,0.7921003,0.0950985386716918,0.698649960757863
0.0975465552543757,0.630666313917971,0.070088,0.7921003,0.0957514379536188,0.699065442098423
0.0982615883866852,0.631002174670648,0.070088,0.7921003,0.0964043372355457,0.699480923438983
0.0989441082479451,0.631370764826913,0.070088,0.79895828,0.0970572365174727,0.699896404779543
0.0996169692413697,0.631753357062693,0.0731353,0.79895828,0.0977128972186108,0.700307481703434
0.10029200584066,0.632141979279438,0.0731353,0.7921003,0.0983798883999975,0.700699577443925
0.100965142605093,0.632591256057628,0.07618261,0.79895828,0.0990573648320939,0.701073625814836
0.101634572613268,0.633118034287087,0.07618261,0.79895828,0.0997305812953242,0.701455103032242
0.102292032723241,0.633693269431074,0.07618261,0.79895828,0.100403797758554,0.701836580249647
0.10295030621119,0.634269267345036,0.07618261,0.79895828,0.101085470384331,0.702202915410154
0.103645304029696,0.634776826134777,0.07618261,0.79895828,0.101769423014116,0.702565007963108
0.104386068298877,0.635176631690805,0.07618261,0.79895828,0.102455503792585,0.702923022237598
0.105151641157689,0.635454168064494,0.07922991,0.80238731,0.103143712719737,0.703276958233623
0.105926977200944,0.635625147219324,0.07922991,0.80238731,0.103831921646889,0.703630894229648
0.106684496628203,0.635740240591213,0.07922991,0.80238731,0.104522119221663,0.703980908789473
0.107411739075177,0.63584821682336,0.07922991,0.80238731,0.10521627149282,0.704323012665063
0.108110758986029,0.635992157032601,0.08532453,0.80238731,0.105912389812739,0.704661127292618
0.108743183094916,0.636207175025226,0.08532453,0.80238731,0.106608508132659,0.704999241920174
0.109298091264683,0.636503361959489,0.08532453,0.80238731,0.107302660403816,0.705341345795764
0.109806777319781,0.63687432785564,0.08532453,0.80238731,0.107994846626211,0.705687438919389
0.110283726299407,0.637314814289774,0.08837183,0.80238731,0.108691053775822,0.706025245046263
0.110742459759444,0.637805368096624,0.08837183,0.80238731,0.109391281852649,0.706354764176388
0.111215561274956,0.638333546175144,0.08837183,0.80238731,0.110091509929475,0.706684283306513
0.111718570545543,0.638890020257591,0.08837183,0.80238731,0.110791738006302,0.707013802436638
0.112246550995616,0.639426191848158,0.09141913,0.80238731,0.111497509567932,0.707330986672776
0.112796337021852,0.639908879165814,0.09141913,0.80238731,0.112208824614366,0.707635836014928
0.113374963140443,0.640322870662448,0.09141913,0.80238731,0.11291850396054,0.707944446802685
0.113993385380285,0.640646609155255,0.09141913,0.80238731,0.113626547606454,0.708256819036046
0.114655569528295,0.6408696388215,0.09141913,0.80581635,0.114336226952628,0.708565429823803
0.115360413929511,0.640986296627457,0.09141913,0.80581635,0.115047541999063,0.708870279165955
0.116100437633993,0.641011618169554,0.09446644,0.80581635,0.115762467887265,0.70916641116494
0.116859129467977,0.640990269382022,0.09446644,0.80581635,0.116481004617234,0.709453825820757
0.117621969775184,0.640958549410129,0.09446644,0.80581635,0.117199541347204,0.709741240476575
0.11838481008239,0.640926829438236,0.09446644,0.80581635,0.117918078077173,0.710028655132393
0.119139353443151,0.640915851835066,0.09751374,0.80581635,0.118636614807143,0.710316069788211
0.119882136146924,0.640960322836903,0.09751374,0.80581635,0.119355151537112,0.710603484444029
0.120634575348214,0.641071816947831,0.09751374,0.80581635,0.120073688267082,0.710890899099847
0.121399685351899,0.641221669314935,0.09751374,0.80581635,0.120792224997051,0.711178313755665
0.122154401273492,0.641406083263397,0.09751374,0.80581635,0.121517521342757,0.711447516388279
0.12291399457875,0.641635732424514,0.10056105,0.80581635,0.122250636498103,0.711695374107144
0.123700210302821,0.64190752566524,0.10056105,0.80581635,0.122984810847355,0.711940098935461
0.124490069390341,0.642226967731227,0.10056105,0.80581635,0.123717926002702,0.712187956654325
0.125271659688472,0.642575590769822,0.10360835,0.80581635,0.124447895537983,0.712444875317067
0.126048360584109,0.642944937839921,0.10360835,0.80581635,0.125181891467692,0.712689370836163
0.126821797367614,0.643324967459675,0.10360835,0.80581635,0.125921087857076,0.712918459062923
0.127601444927466,0.64369193717724,0.10360835,0.80581635,0.126660284246459,0.713147547289683
0.128393263793115,0.644022020766031,0.10360835,0.80581635,0.127403165968559,0.713364182588679
0.129175981598401,0.644294509316034,0.10360835,0.80581635,0.128148820662461,0.71357130886455
0.129938423162444,0.644494800045531,0.10665565,0.80581635,0.128894475356363,0.71377843514042
0.130711547985771,0.644602415720092,0.10665565,0.80924538,0.129640844143915,0.713982955429303
0.131510493932509,0.644605285812691,0.10665565,0.80924538,0.130387212931467,0.714187475718185
0.132330358611796,0.644516648015904,0.10665565,0.80924538,0.131135430960628,0.714384886551261
0.133147174609031,0.64437587245666,0.10970296,0.80924538,0.131886212325049,0.714572581941542
0.13392103323884,0.644247385319044,0.10970296,0.80924538,0.132637583819932,0.714757884448886
0.134654983183275,0.644183324365514,0.10970296,0.80924538,0.133388955314816,0.714943186956231
0.135369969080491,0.644195119580983,0.10970296,0.80924538,0.134139736679237,0.715130882346512
0.136065457219902,0.644283936916543,0.10970296,0.80924538,0.134890518043658,0.715318577736792
0.136744370557639,0.644441496650516,0.11275026,0.80924538,0.135642436171503,0.715501602989969
0.137409128613011,0.644663286345975,0.11275026,0.80924538,0.136397607453865,0.715670495032773
0.138061230294092,0.644945193824726,0.11275026,0.80924538,0.137154455703042,0.71583198345335
0.138707002071851,0.645271858162729,0.11275026,0.80924538,0.137911303952218,0.715993471873926
0.139351504105689,0.645617743175355,0.11579757,0.80924538,0.138670488964148,0.716143286060186
0.139995170408283,0.645965176490965,0.11579757,0.80581635,0.139431571314553,0.71628348546317
0.140639848512916,0.646307117167827,0.11579757,0.80581635,0.140192312021435,0.716425514785014
0.14129143316102,0.646614553709214,0.11579757,0.80581635,0.140953052728317,0.716567544106858
0.14195111222543,0.646878049140612,0.11579757,0.80581635,0.141714135078721,0.716707743509841
0.142618885706146,0.647097603462022,0.11884487,0.80924538,0.142475217429126,0.716847942912825
0.143300160948453,0.647242446197832,0.11884487,0.80924538,0.14323629977953,0.716988142315809
0.14399771847563,0.647290390159695,0.11884487,0.80924538,0.143999049774266,0.717118590774076
0.144710955069744,0.647239033357377,0.11884487,0.80924538,0.144763467413333,0.717239288287625
0.145438128612245,0.647099409209122,0.12189218,0.80924538,0.145527885052401,0.717359985801175
0.146173141688214,0.646910134678777,0.12189218,0.80924538,0.146292302691468,0.717480683314725
0.146909025823457,0.646715343439311,0.12189218,0.80924538,0.147056720330535,0.717601380828274
0.147649238823543,0.64655516117349,0.12493948,0.80924538,0.147821137969602,0.717722078341824
0.148435693231284,0.64645955878927,0.12493948,0.80924538,0.14858555560867,0.717842775855374
0.149276542217342,0.646446266553746,0.12493948,0.80924538,0.14935140158523,0.717953603181084
0.150128558512026,0.646496408826037,0.12493948,0.80924538,0.150118675899285,0.718054560318955
0.150976203234406,0.64657977505071,0.12798678,0.81610336,0.150885950213339,0.718155517456826
0.151821492459712,0.646685533832269,0.12798678,0.80924538,0.151653224527393,0.718256474594697
0.152665013101216,0.6468080788053,0.12798678,0.80924538,0.152422605308281,0.718337406584195
0.153504596190456,0.646963846854296,0.12798678,0.80924538,0.153193166717323,0.718408367119957
0.154339501920923,0.647164049833665,0.13103409,0.80924538,0.153962802287686,0.718489381350354
0.155169787171612,0.64737797477114,0.13103409,0.80924538,0.154732437858049,0.718570395580751
0.155972582752259,0.647595420186818,0.13103409,0.80924538,0.155502999267091,0.718641356116513
0.156731762396589,0.647812223457496,0.13103409,0.80924538,0.156274486514814,0.718702262957639
0.157451838493954,0.647972003821844,0.1371287,0.80924538,0.157045973762536,0.718763169798764
0.158146833732311,0.648080122820107,0.1371287,0.80924538,0.157817521502189,0.718823300456599
0.158839657449726,0.648162274791889,0.1371287,0.80924538,0.158589003809457,0.718884248875366
0.159534695024909,0.648225756327228,0.1371287,0.80924538,0.159361484619265,0.718925974176958
0.160229755069328,0.64828899088577,0.140176,0.80924538,0.160135089855924,0.718946882417153
0.160934636071432,0.64834690378242,0.140176,0.80924538,0.160908702424264,0.718967515768359
0.161673867956195,0.648386437839241,0.140176,0.80924538,0.161682314992605,0.718988149119564
0.162442570045694,0.648409732021392,0.1432233,0.81610336,0.162455920229264,0.719009057359759
0.163215759802779,0.648399025878212,0.1432233,0.81610336,0.163229532797604,0.719029690710964
0.163993198437309,0.648354205606385,0.1432233,0.81610336,0.164002722554689,0.719018984567783
0.164775316092221,0.64830633581131,0.1432233,0.81610336,0.164775482168837,0.718977213819206
0.165554251681025,0.648289950269736,0.14627061,0.81610336,0.165548241782985,0.718935443070629
0.166331824247974,0.648337960284958,0.14627061,0.80924538,0.166321030632148,0.718894220381746
0.167111189624205,0.648474044107131,0.14627061,0.80924538,0.167093819481311,0.718852997692862
0.167877004466748,0.648701972059284,0.14627061,0.80924538,0.167867001906715,0.718821658198476
0.168609137104381,0.648972138620515,0.14627061,0.80924538,0.168640607143374,0.718800749958281
0.169320231204266,0.649231130162164,0.14931791,0.80924538,0.169413818803793,0.718769958523588
0.170027300126562,0.649411539864929,0.14931791,0.80924538,0.170186636887972,0.718729283894398
0.170717947554705,0.649463698919816,0.14931791,0.80924538,0.170959425737136,0.718688061205515
0.171367702571055,0.64938662800965,0.14931791,0.80924538,0.171732185351283,0.718646290456938
0.171982028704035,0.649188861443795,0.15236522,0.81267441,0.172504944965431,0.71860451970836
0.172582994958828,0.648902425120087,0.15236522,0.81267441,0.173277733814594,0.718563297019477
0.173183010052208,0.648582011258126,0.15236522,0.81267441,0.174049821048161,0.718511688523387
0.173806922481765,0.648245008940984,0.15236522,0.81267441,0.174821177431117,0.718449146160397
0.174467864891954,0.647923572695488,0.15236522,0.81267441,0.175591557940358,0.718376285546582
0.175173627360668,0.647654534763203,0.15541252,0.81267441,0.176360962575886,0.718293106681942
0.175918754053798,0.647434608402436,0.15541252,0.81267441,0.177130482678831,0.718211010134423
0.176674928383492,0.647241395290051,0.15541252,0.81267441,0.177900002781776,0.718128913586905
0.17743212205858,0.647065806160771,0.15845983,0.81267441,0.178668163538969,0.718035505437844
0.178195105709,0.646933082455627,0.15845983,0.81267441,0.179435080417826,0.717931868004364
0.178983925358763,0.646810956945263,0.15845983,0.81267441,0.180201803762003,0.717826818028373
0.179806053924811,0.646651878120306,0.15845983,0.81267441,0.18096852710618,0.717721768052382
0.180634122737934,0.646500622621693,0.15845983,0.81267441,0.181733939951051,0.717608010766583
0.181439051612317,0.646418186673028,0.15845983,0.81267441,0.182497848761935,0.717484133628466
0.182226181816635,0.646396232226916,0.16150713,0.81267441,0.183261757572819,0.717360256490349
0.183015698449906,0.646404022585684,0.16150713,0.81267441,0.184023911509941,0.717226388300938
0.183802008986419,0.646393370274708,0.16150713,0.80581642,0.184783941094922,0.717080602842748
0.184567867067631,0.646334884425591,0.16150713,0.80581642,0.185543601201524,0.716932891167073
0.18528827914767,0.646212170241506,0.16150713,0.81267441,0.186306889694254,0.716807216612495
0.185957853301365,0.64597088212793,0.16455444,0.81267441,0.187073806573111,0.716703579179015
0.186574373814819,0.645624717944698,0.16455444,0.81267441,0.18783746454422,0.716579830841923
0.18714338839161,0.645265734917819,0.16455444,0.81267441,0.18859305475811,0.71641405352643
0.18770139648702,0.644940322303982,0.16455444,0.81267441,0.189344426252993,0.716228751019085
0.188269964874519,0.644658324214826,0.16760176,0.81267441,0.190096387878339,0.716045841394677
0.188846842206272,0.644415753903494,0.16760176,0.80581642,0.190848349503685,0.715862931770269
0.189437107357859,0.644228011606218,0.16760176,0.80581642,0.191597157663309,0.71566791382013
0.190048494807369,0.644080705125144,0.16760176,0.80581642,0.192347714601785,0.715480410764036
0.190690435500229,0.643914322080907,0.16760176,0.80581642,0.193103173784834,0.71531253092772
0.191357623599259,0.643727209342023,0.17064907,0.80581642,0.193859107788807,0.715146817073753
0.192025719664862,0.643525641041092,0.17064907,0.80581642,0.194615516613705,0.714983269202135
0.192697359168437,0.643340460296482,0.17064907,0.80581642,0.195369111708364,0.714807647571185
0.193379835270422,0.643198625934158,0.17064907,0.80581642,0.196119893072785,0.714619952180905
0.194069113431847,0.643080298470129,0.17369638,0.80924545,0.196870674437206,0.714432256790624
0.194767444064916,0.642984283553841,0.17369638,0.80924545,0.197618892466367,0.714234845957548
0.195477296228375,0.642922160544558,0.17369638,0.80924545,0.198360861827553,0.714015266753914
0.196200527450533,0.642896357488819,0.17369638,0.80924545,0.199100058216936,0.713786178527154
0.196940761084207,0.642914535257305,0.17369638,0.80924545,0.199837199766711,0.713550743951934
0.197699748656801,0.64297618055263,0.1767437,0.80238747,0.200571374115963,0.713306019123617
0.198475041020488,0.643097560098266,0.1767437,0.80238747,0.201302402845149,0.713052233351422
0.199264182122933,0.643252667023185,0.1767437,0.80238747,0.202035486413945,0.712804793927686
0.200079138692414,0.643377691015408,0.1767437,0.80238747,0.2027706564089,0.712563282557282
0.200930838844002,0.64344583571201,0.17979101,0.80238747,0.203502712370341,0.712312291947871
0.201805728050268,0.643423739571532,0.17979101,0.79895844,0.204234768331783,0.71206130133846
0.202695530558231,0.643310919406239,0.17979101,0.79895844,0.204963527272667,0.711801077400153
0.203579103321973,0.643129016270123,0.17979101,0.79895844,0.205692286213552,0.711540853461846
0.2044120587554,0.642873971905184,0.17979101,0.79895844,0.206424342174993,0.711289862852435
0.205178957767249,0.642564204695688,0.18283833,0.79895844,0.207149638520699,0.711020660219821
0.205878354593781,0.642217183767864,0.18283833,0.79895844,0.207868175250668,0.710733245564003
0.206510026271965,0.641831084742039,0.18283833,0.79895844,0.208585242132509,0.710442209435415
0.20709171325702,0.641396897872144,0.18283833,0.79895844,0.209302309014349,0.710151173306828
0.207656796374899,0.64088213089083,0.18588564,0.79895844,0.210020845744319,0.70986375865101
0.20822764644712,0.640282659114805,0.18588564,0.79895844,0.210739382474288,0.709576343995192
0.208792261407983,0.639621330764158,0.18588564,0.79895844,0.211456449356129,0.709285307866604
0.209339107777207,0.638925125483283,0.19198025,0.79895844,0.21217204638984,0.708990650265247
0.209882645868189,0.638239505663325,0.19198025,0.79895844,0.212885502429913,0.708690896793492
0.210418395438926,0.6376064137626,0.19198025,0.79895844,0.213593420678093,0.708378353616859
0.210930474494953,0.637014755940479,0.19198025,0.79895844,0.21429794212802,0.708058116605744
0.211418943771787,0.636406222557073,0.19502756,0.79895844,0.215002463577946,0.707737879594629
0.211900479713949,0.635782435836839,0.19502756,0.79895844,0.215706985027873,0.707417642583514
0.212402377732021,0.635180068382013,0.19502756,0.79895844,0.216411506477799,0.707097405572399
0.212935578589008,0.634574579620222,0.19502756,0.79895844,0.217116027927725,0.706777168561284
0.213504532622025,0.633985274825759,0.19807487,0.79895844,0.217816466202881,0.706448236704017
0.214110229893985,0.633462917779857,0.19807487,0.79895844,0.218512821303267,0.706110610000599
0.21474572769494,0.633035894030641,0.19807487,0.79895844,0.219207091976738,0.705768750111239
0.215390746202766,0.63271313092038,0.19807487,0.79895844,0.219899278223295,0.705422657035938
0.216045139224056,0.632460348495039,0.19807487,0.79895844,0.220587087547472,0.705068073746589
0.216719163854268,0.632246384427056,0.20112219,0.79895844,0.221270519949269,0.704705000243192
0.217395824686938,0.632034161303667,0.20112219,0.79895844,0.221956219410796,0.704346260019234
0.218068591399702,0.631809522010085,0.20112219,0.7955294,0.222637453489579,0.703979352989213
0.218754443453876,0.631612735262996,0.20112219,0.7955294,0.22331195512589,0.703599945873691
0.219464938723082,0.631459758682302,0.20112219,0.7955294,0.223990922144944,0.703228705564232
0.220200682540925,0.631347078702842,0.20112219,0.7955294,0.224669889163997,0.702857465254772
0.220958331438797,0.631273341093511,0.20112219,0.79210037,0.225344390800308,0.702478058139251
0.221737885416696,0.63123854585431,0.20112219,0.79210037,0.226018892436618,0.702098651023729
0.222536606339619,0.631237825188971,0.20112219,0.79210037,0.226693394072929,0.701719243908207
0.223340798808936,0.631237421856005,0.2041695,0.79210037,0.22736789570924,0.701339836792685
0.224144877958964,0.631221954760826,0.2041695,0.79210037,0.228037862046673,0.70095258339968
0.224947950699264,0.631182546331726,0.2041695,0.78867134,0.228700486395392,0.700552831392266
0.225741111314728,0.631110109329077,0.2041695,0.78867134,0.229350753289684,0.700133612482357
0.226511313283074,0.630952036515481,0.2041695,0.78867134,0.229996258975068,0.699706823060421
0.227241123831916,0.630666771540053,0.20721682,0.78867134,0.230641764660451,0.699280033638485
0.227913005148583,0.630278672225761,0.20721682,0.78867134,0.231282480790151,0.698846000163006
0.228530984590809,0.629811999485745,0.20721682,0.78867134,0.231919835620911,0.698407085690766
0.229097861542325,0.629275274886846,0.20721682,0.78524231,0.232553829152731,0.697963290221766
0.229632710314654,0.628692795745915,0.20721682,0.78524231,0.233182859382936,0.697512567944584
0.230164213673077,0.62810258574241,0.20721682,0.78524231,0.233811889613141,0.697061845667403
0.230695759647623,0.627515602786364,0.20721682,0.78524231,0.23444588314496,0.696618050198403
0.23124611124662,0.62694925373901,0.21026413,0.78524231,0.235074913375165,0.696167327921221
0.231824933111305,0.626374434026267,0.21026413,0.78524231,0.235698980303755,0.695709678835857
0.232407666979099,0.625750091942216,0.21026413,0.78524231,0.23631928856081,0.695246990644177
0.23296596304485,0.625078480051693,0.21026413,0.78524231,0.236935838146329,0.69477926334618
0.233490262507491,0.6243950146424,0.21331144,0.78524231,0.237551194045404,0.694309970836764
0.233968082779364,0.623718077609965,0.21331144,0.78524231,0.238165356258035,0.693839113115929
0.234397425300149,0.623014018130086,0.21331144,0.78524231,0.238775606964486,0.693363239360105
0.234795533112789,0.6222705757639,0.21331144,0.78524231,0.239381946164758,0.692882349569293
0.23517975883292,0.62150962989269,0.21635876,0.78524231,0.239988285365031,0.69240145977848
0.235560254983709,0.620754363074058,0.21635876,0.78524231,0.240594624565303,0.691920569987668
0.235955195086232,0.620025977754239,0.21635876,0.78181328,0.241191583878412,0.691428305397391
0.236382762373761,0.619331831989175,0.21635876,0.78181328,0.241779163304358,0.69092466600765
0.236841780481149,0.618692023367104,0.21635876,0.78181328,0.242371954681768,0.690427237764806
0.237305347340539,0.618119104131648,0.21940607,0.78181328,0.242974125946341,0.689941184321426
0.23776623967622,0.617584877550634,0.21940607,0.78181328,0.243575394907521,0.689454036517406
0.238251444708985,0.617080716228906,0.21940607,0.78181328,0.244167283981538,0.688955513913921
0.238746210098649,0.616588512494004,0.21940607,0.77838425,0.244754863407484,0.688451874524179
0.23925914900939,0.616117511205335,0.21940607,0.77838425,0.245337289120493,0.687942344112309
0.239806144013819,0.615685438200802,0.21940607,0.77838425,0.245919714833503,0.687432813700439
0.240355489937487,0.615255166444713,0.21940607,0.77838425,0.246507294259449,0.686929174310697
0.240896282667747,0.61481397446933,0.22245338,0.77838425,0.247084633906843,0.686414058226062
0.241440774299934,0.614375956253902,0.22245338,0.77838425,0.247651733775686,0.685887465446532
0.24201178824765,0.613928752243238,0.22245338,0.77495522,0.248214007163434,0.685355768626926
0.242639339756183,0.613477502856599,0.22245338,0.77495522,0.248766341247195,0.684813757566649
0.243339139368064,0.613036939181458,0.22245338,0.77495522,0.249318675330956,0.684271746506373
0.244067741633832,0.612616376799401,0.22245338,0.76809723,0.249871009414717,0.683729735446096
0.244754804942662,0.612256170716822,0.22245338,0.76809723,0.250418230675586,0.683182514185227
0.245383971547016,0.611906470587378,0.2255007,0.76809723,0.250975765463888,0.682646010750111
0.245955455267366,0.611492956038163,0.2255007,0.76809723,0.251533300252189,0.682109507314995
0.246455852860705,0.611008355361937,0.2255007,0.76809723,0.252080521513058,0.681562286054126
0.246875566553078,0.610445095424803,0.2255007,0.76809723,0.252627742773927,0.681015064793257
0.247221904425107,0.609811676307458,0.22854801,0.76809723,0.253169753834203,0.680462730709496
0.247501688560533,0.609092112238318,0.22854801,0.7646682,0.253706554693887,0.679905283802843
0.247735580245426,0.608274860971741,0.22854801,0.7646682,0.25423784792841,0.67934263619165
0.247962406084126,0.607413388308019,0.22854801,0.7646682,0.254768934882191,0.678779790086704
0.248193689002726,0.606550228704881,0.23159533,0.7646682,0.255310739661724,0.678227257509189
0.248434975608587,0.605674684581,0.23159533,0.7646682,0.255857960922593,0.67768003624832
0.248721138117012,0.604786086065058,0.23159533,0.7646682,0.256394464357709,0.677122501460019
0.249089339332713,0.603907531398848,0.23159533,0.76123917,0.256920249967072,0.676554653144286
0.249542826984356,0.603068394913419,0.23159533,0.76123917,0.257446035576435,0.675986804828553
0.250063121225534,0.602284524603242,0.23464264,0.76123917,0.257971821185798,0.675418956512819
0.25060786740038,0.601576612814624,0.23464264,0.76123917,0.25849760679516,0.674851108197086
0.251129942826724,0.600953565610362,0.23464264,0.76123917,0.259017571139573,0.674277978614592
0.251633582216465,0.600365986184416,0.23464264,0.75781013,0.259526462374175,0.673694983476992
0.252142473451067,0.599782991046816,0.23464264,0.75781013,0.260030101763917,0.673107404051046
0.252646247899413,0.599195686261144,0.23464264,0.75781013,0.260538992998519,0.672524408913446
0.253139653716641,0.598599487539056,0.23768995,0.75781013,0.261042767446864,0.671937104127775
0.253626801520662,0.597998218577876,0.23768995,0.75781013,0.261536173264093,0.671340905405687
0.254102675276486,0.597387967871425,0.23768995,0.7543811,0.262023321068113,0.670739636444507
0.25457854903231,0.596777717164973,0.23768995,0.7543811,0.262499194823937,0.670129385738055
0.255053696094371,0.5961730040338,0.23768995,0.7543811,0.262975068579761,0.669519135031603
0.255519466958867,0.595597604848116,0.23768995,0.7543811,0.263450942335585,0.668908884325152
0.255984583301008,0.595064366812277,0.23768995,0.7543811,0.26392180005642,0.668294722112521
0.256474840259533,0.594562592664386,0.23768995,0.7543811,0.264392657777256,0.66768055989989
0.256991808360348,0.594078221267725,0.24073727,0.75095207,0.264863515498092,0.667066397687259
0.257534633283648,0.593608595270982,0.24073727,0.75095207,0.265322886934565,0.666443761075837
0.258117067373879,0.59316611380909,0.24073727,0.75095207,0.265768727245121,0.66581120880482
0.258737597591476,0.592747530359185,0.24073727,0.75095207,0.266212522714121,0.665177215273001
0.259382546090003,0.592343166016389,0.24073727,0.74752304,0.266651437186361,0.664539860442241
0.260035153003194,0.591946931840795,0.24073727,0.74752304,0.26708547066184,0.663899144312541
0.260678286729219,0.591536114780196,0.24073727,0.74752304,0.26752438513408,0.663261789481781
0.261289865530065,0.591094042884012,0.24073727,0.74752304,0.267948485081055,0.662614883911133
0.261859972832657,0.590624753618758,0.24073727,0.74409401,0.268352889506005,0.661955066301657
0.262411032841526,0.590143790203324,0.24073727,0.74409401,0.268752641553725,0.661292441977641
0.262941660644052,0.589652103168873,0.24073727,0.74409401,0.269152393601445,0.660629817653625
0.263420888187113,0.589128033203074,0.24073727,0.74409401,0.269556798026396,0.659970000044149
0.263838908243805,0.588566213289805,0.24073727,0.74409401,0.269956550074116,0.659307375720133
0.26418009094265,0.587958771196314,0.24378458,0.74066498,0.270351649744606,0.658641944681578
0.264417382278192,0.587293701596755,0.24378458,0.74066498,0.270746749415095,0.657976513643022
0.264549875419001,0.586572597235414,0.24378458,0.74066498,0.271129588134371,0.65730410181286
0.264608822151111,0.58581137665392,0.24378458,0.74066498,0.271500165902431,0.656624709191092
0.264633447225827,0.585031435169689,0.24378458,0.74066498,0.271870743670491,0.655945316569323
0.26468258777011,0.584264865758842,0.24683189,0.74066498,0.272241321438551,0.655265923947554
0.264786018425562,0.583505286577932,0.24683189,0.73380699,0.272611899206612,0.654586531325786
0.264987316042201,0.582755670341713,0.24683189,0.73380699,0.272970234628292,0.653900741891623
0.265320796054511,0.582056516396047,0.24683189,0.73380699,0.273324817917641,0.653212932567446
0.265755116600717,0.581409038094961,0.24683189,0.73380699,0.273687891421038,0.652529500165649
0.266267452754085,0.580798406538829,0.24683189,0.73380699,0.274042474710386,0.651841690841472
0.266831630079399,0.580217269530329,0.24378458,0.73037796,0.274384334648361,0.651147420191572
0.267397889262948,0.579674699380861,0.24683189,0.73037796,0.274721961449009,0.650451065138328
0.267917516635511,0.579157897839596,0.24683189,0.73037796,0.275072311601031,0.649761171410807
0.268380794843547,0.578656847973553,0.24683189,0.73037796,0.275422661753054,0.649071277683287
0.268811944800313,0.578186003473262,0.24683189,0.73037796,0.275760288553702,0.648374922630043
0.269252038161878,0.577764422181068,0.24683189,0.73037796,0.276089220459583,0.647674484378458
0.269733469840248,0.577386301800058,0.24378458,0.73037796,0.276409457470698,0.646969962928531
0.270238282791169,0.577016914921357,0.24378458,0.72694893,0.276725762049684,0.646263680361529
0.270745136697587,0.576650350098132,0.24378458,0.72694893,0.277038134196542,0.645555636677452
0.271243862668284,0.576281985107269,0.24683189,0.72694893,0.277354438775528,0.64484935411045
0.271689394552421,0.575885436216367,0.24683189,0.72694893,0.277674675786643,0.644144832660524
0.272055750605784,0.575450440087644,0.24683189,0.72694893,0.277982123136593,0.643434773436705
0.272354229187076,0.574982263610247,0.24683189,0.7235199,0.278276780825377,0.642719176438992
0.272606949290299,0.574463860649743,0.24683189,0.7235199,0.278571438514161,0.64200357944128
0.272844156596707,0.573902454522744,0.24987921,0.7235199,0.278866096202945,0.641287982443568
0.273069930495279,0.573310529810339,0.24987921,0.7235199,0.279160753891729,0.640572385445856
0.27328134732609,0.572671582302441,0.24987921,0.7235199,0.279446274876423,0.639853161316292
0.273485166822335,0.572004084282429,0.24987921,0.72009087,0.279722659157026,0.639130310054877
0.273688986318581,0.571336586262417,0.24987921,0.72009087,0.279995579930929,0.638406153464005
0.273895998334087,0.570670063073262,0.24987921,0.72009087,0.280268500704832,0.637681996873134
0.274088436726675,0.569999358424246,0.24987921,0.71666183,0.280544884985435,0.636959145611718
0.274268109320516,0.569319763667169,0.24987921,0.71666183,0.280805439539895,0.636230632806384
0.274423092658445,0.568600809619792,0.25292652,0.71666183,0.28105329721404,0.635497517635706
0.274518102156552,0.567828072498114,0.25292652,0.71666183,0.281304287734014,0.6347654616436
0.27456045651407,0.567031074282194,0.25292652,0.7132328,0.2815457990597,0.634030291633312
0.274560186023331,0.566220679684922,0.25292652,0.7132328,0.28177488733167,0.633291095257744
0.274507400830634,0.565382741531968,0.25292652,0.7132328,0.282003975603641,0.632551898882175
0.274395553033787,0.564486930486126,0.25597383,0.7132328,0.282236007735039,0.631813614853705
0.274213995293819,0.563540856141876,0.25597383,0.70980377,0.282474386214897,0.631077385664845
0.273996539643926,0.562582249535711,0.25597383,0.70980377,0.282709820835328,0.630340244128885
0.273779083994033,0.561623642929545,0.25597383,0.70980377,0.282938909107298,0.629601047753316
